id,target,effect,interventionLimit,username,tiomstamp,score
735,ukb_b_3957,ieu_a_1018,1,game-0.7592976066911803,1/12/20 12:32,54
734,ieu_a_1187,ukb_b_6519,1,game-0.7592976066911803,1/12/20 12:31,100
733,ieu_a_1239,ieu_a_7,1,game-0.7592976066911803,1/12/20 12:30,100
732,ieu_a_1239,ukb_b_19953,1,game-0.7592976066911803,1/12/20 12:29,100
731,ukb_b_5779,ieu_a_118,1,game-0.7592976066911803,1/12/20 12:27,2
730,ukb_b_6519,ukb_b_4956,1,game-0.7592976066911803,1/12/20 12:26,100
729,ieu_a_1187,ukb_b_8476,1,game-0.7592976066911803,1/12/20 12:24,0
728,ukb_b_8476,ukb_b_3957,1,game-0.41179885496305224,1/12/20 12:20,100
727,ieu_a_1239,ieu_a_961,1,game-0.41179885496305224,1/12/20 12:19,100
726,ukb_b_3957,ukb_b_5779,1,game-0.41179885496305224,1/12/20 12:19,100
725,ukb_b_3957,ieu_a_1018,1,game-0.41179885496305224,1/12/20 12:19,54
724,ukb_b_8476,ukb_b_3957,1,game-0.41179885496305224,1/12/20 12:18,100
723,ukb_b_3957,ukb_b_5779,1,game-0.41179885496305224,1/12/20 12:18,100
722,ukb_b_19953,ieu_a_24,1,game-0.41179885496305224,1/12/20 12:18,69
721,ukb_b_8476,ukb_b_5779,1,game-0.41179885496305224,1/12/20 12:17,66
720,ieu_a_1239,ieu_a_961,1,game-0.41179885496305224,1/12/20 12:16,100
719,ukb_b_19953,ieu_a_24,1,game-0.41179885496305224,1/12/20 12:16,69
718,ukb_b_19953,ukb_b_5076,1,game-0.7038471025123116,1/12/20 12:10,0
717,ieu_a_1239,ieu_a_961,1,game-0.7038471025123116,1/12/20 12:10,100
716,ukb_b_19953,ieu_a_24,1,game-0.7038471025123116,1/12/20 12:09,69
715,ukb_b_8476,ieu_a_118,1,game-0.7038471025123116,1/12/20 12:09,100
714,ieu_a_1239,ukb_b_4710,1,game-0.7038471025123116,1/12/20 12:08,100
713,ukb_b_3957,ukb_b_5779,1,game-0.7038471025123116,1/12/20 12:06,100
712,ukb_b_4710,ukb_b_5237,1,game-0.7038471025123116,1/12/20 12:05,100
711,ukb_b_3957,ukb_b_5076,1,game-0.7038471025123116,1/12/20 12:05,100
710,ukb_b_19953,ieu_a_24,1,game-0.7038471025123116,1/12/20 12:04,69
709,ukb_b_8476,ieu_a_118,1,game-0.7038471025123116,1/12/20 12:04,100
708,ukb_b_5238,ieu_a_1239,1,game-0.7038471025123116,1/12/20 12:03,0
707,ukb_b_8476,ieu_a_961,1,game-0.7038471025123116,1/12/20 12:00,12
706,ieu_a_1187,ukb_b_3957,1,game-0.7038471025123116,1/12/20 12:00,0
705,ieu_a_1239,ieu_a_7,1,game-0.7038471025123116,1/12/20 11:58,100
704,ieu_a_1239,ukb_b_4710,1,game-0.7038471025123116,1/12/20 11:57,100
703,ieu_a_1239,ukb_b_5237,1,game-0.7038471025123116,1/12/20 11:56,0
702,ieu_a_1239,ieu_a_7,1,game-0.7038471025123116,1/12/20 11:55,100
701,ieu_a_1239,ukb_b_5238,1,game-0.7038471025123116,1/12/20 11:54,100
700,ukb_b_19953,ukb_b_4710,1,game-0.02596635376847889,1/12/20 11:48,100
699,"ieu_a_1239,ukb_b_19953",ieu_a_961,2,game-0.02596635376847889,1/12/20 11:37,98
698,"ukb_b_5779,ieu_a_1239",ukb_b_4956,2,game-0.02596635376847889,1/12/20 11:31,100
697,ieu_a_1239,ukb_b_5076,1,game-0.02596635376847889,1/12/20 11:30,100
696,ieu_a_1239,ukb_b_5237,1,game-0.02596635376847889,1/12/20 11:18,0
695,ieu_a_1187,ieu_a_1018,1,game-0.02596635376847889,1/12/20 11:17,0
694,ieu_a_1239,ukb_b_4956,1,game-0.02596635376847889,1/12/20 11:12,100
693,ieu_a_1239,ukb_b_5779,1,game-0.02596635376847889,1/12/20 11:10,0
692,,ieu_a_118,0,game-0.6795935502698516,1/12/20 10:42,0
691,"ukb_b_6519,ieu_a_1187",ieu_a_1018,2,game-0.6795935502698516,1/12/20 10:41,65
690,"ukb_b_6519,ieu_a_1187",ukb_b_8476,2,game-0.6795935502698516,1/12/20 10:40,100
689,"ukb_b_8476,ieu_a_1187",ukb_b_6519,2,game-0.6795935502698516,1/12/20 10:40,100
688,"ukb_b_3957,ukb_b_8476",ieu_a_1239,2,game-0.6795935502698516,1/12/20 10:40,100
687,"ukb_b_5779,ieu_a_1239",ukb_b_4956,2,game-0.6795935502698516,1/12/20 10:39,100
686,"ieu_a_1187,ukb_b_6519",ukb_b_8476,2,game-0.6795935502698516,1/12/20 10:39,100
685,"ukb_b_3957,ukb_b_5779",ieu_a_1239,2,game-0.6795935502698516,1/12/20 10:38,89
684,,ukb_b_4956,0,game-0.6795935502698516,1/12/20 10:36,100
683,"ieu_a_1239,ukb_b_5779",ukb_b_4956,2,game-0.6795935502698516,1/12/20 10:36,100
682,"ukb_b_8476,ieu_a_1187",ukb_b_6519,2,game-0.6795935502698516,1/12/20 10:35,100
681,ukb_b_19953,ieu_a_24,1,game-0.6795935502698516,1/12/20 10:34,69
680,ieu_a_1187,ukb_b_3957,1,game-0.6795935502698516,1/12/20 10:33,0
679,ieu_a_1239,ieu_a_961,1,game-0.6795935502698516,1/12/20 10:32,100
678,ukb_b_6519,ukb_b_3957,1,game-0.6795935502698516,1/12/20 10:30,73
677,ieu_a_1187,ukb_b_3957,1,game-0.4198682667204787,1/12/20 10:15,0
676,ukb_b_8476,ukb_b_6519,1,game-0.4198682667204787,1/12/20 10:14,0
675,ieu_a_1239,ieu_a_118,1,game-0.4198682667204787,1/12/20 10:13,52
674,ukb_b_5238,ukb_b_5076,1,game-0.4198682667204787,1/12/20 10:13,100
673,ieu_a_1239,ukb_b_4710,1,game-0.4198682667204787,1/12/20 10:12,100
672,ukb_b_8476,ukb_b_3957,1,game-0.4198682667204787,1/12/20 10:11,100
671,ieu_a_1239,ieu_a_961,1,game-0.4198682667204787,1/12/20 10:10,100
670,ukb_b_3957,ukb_b_5076,1,game-0.4198682667204787,1/12/20 10:10,100
669,ukb_b_3957,ukb_b_5076,1,game-0.4198682667204787,1/12/20 10:09,0
668,ieu_a_1239,ukb_b_4710,1,game-0.4198682667204787,1/12/20 10:08,100
667,ieu_a_1239,ukb_b_3957,1,game-0.4198682667204787,1/12/20 10:08,0
666,ukb_b_8476,ieu_a_1018,1,game-0.4198682667204787,1/12/20 10:05,36
665,,ieu_a_961,0,game-0.9378239197473908,1/12/20 10:02,0
664,,ieu_a_961,0,game-0.9378239197473908,1/12/20 10:02,0
663,,ieu_a_118,0,game-0.9378239197473908,1/12/20 09:56,0
662,"ukb_b_3957,ukb_b_5779",ukb_b_4956,2,game-0.9378239197473908,1/12/20 09:52,100
661,"ukb_b_6519,ieu_a_1187",ukb_b_3957,2,game-0.9378239197473908,1/12/20 09:50,42
660,ukb_b_3957,ieu_a_1239,1,game-0.9378239197473908,1/12/20 09:49,100
659,ukb_b_5779,ukb_b_5076,1,game-0.9378239197473908,1/12/20 09:47,0
658,ieu_a_1239,ukb_b_4956,1,game-0.9378239197473908,1/12/20 09:46,100
657,"ukb_b_3957,ukb_b_8476",ieu_a_1239,2,game-0.30937462590770193,1/12/20 09:09,100
656,"ukb_b_8476,ukb_b_3957",ieu_a_1239,2,game-0.30937462590770193,1/12/20 09:08,100
655,"ukb_b_3957,ieu_a_1239",ieu_a_24,2,game-0.30937462590770193,1/12/20 09:06,88
654,"ukb_b_3957,ieu_a_1239",ukb_b_19953,2,game-0.30937462590770193,1/12/20 09:05,100
653,"ukb_b_8476,ukb_b_6519",ukb_b_3957,2,game-0.30937462590770193,1/12/20 09:04,100
652,"ukb_b_19953,ieu_a_1239",ieu_a_961,2,game-0.30937462590770193,1/12/20 09:03,98
651,"ieu_a_1239,ukb_b_6519",ukb_b_3957,2,game-0.30937462590770193,1/12/20 09:02,42
650,ieu_a_1239,ieu_a_118,1,game-0.30937462590770193,1/12/20 09:00,52
649,"ukb_b_3957,ieu_a_1239",ukb_b_19953,2,game-0.30937462590770193,1/12/20 08:59,100
648,"ieu_a_1239,ukb_b_19953",ieu_a_24,2,game-0.30937462590770193,1/12/20 08:58,100
647,"ukb_b_8476,ieu_a_1187",ukb_b_3957,2,game-0.30937462590770193,1/12/20 08:57,58
646,"ukb_b_3957,ieu_a_1239",ieu_a_961,2,game-0.30937462590770193,1/12/20 08:55,100
645,"ukb_b_5238,ieu_a_1239",ukb_b_5076,2,game-0.30937462590770193,1/12/20 08:54,0
644,"ukb_b_6519,ukb_b_3957",ieu_a_1018,2,game-0.30937462590770193,1/12/20 08:53,100
643,ukb_b_3957,ukb_b_4956,1,game-0.30937462590770193,1/12/20 08:51,100
642,"ukb_b_8476,ieu_a_1187",ukb_b_6519,2,game-0.30937462590770193,1/12/20 08:50,100
641,"ieu_a_1239,ukb_b_6519",ukb_b_5076,2,game-0.30937462590770193,1/12/20 08:48,0
640,"ieu_a_1239,ukb_b_8476",ieu_a_118,2,game-0.30937462590770193,1/12/20 08:47,87
639,"ieu_a_1239,ukb_b_3957",ukb_b_19953,2,game-0.30937462590770193,1/12/20 08:45,100
638,ieu_a_1239,ieu_a_24,1,game-0.30937462590770193,1/12/20 08:43,100
637,"ukb_b_8476,ieu_a_1239",ukb_b_3957,2,game-0.30937462590770193,1/12/20 08:43,58
636,"ukb_b_5779,ieu_a_1239",ukb_b_4710,2,game-0.30937462590770193,1/12/20 08:40,100
635,ukb_b_3957,ieu_a_1239,1,game-0.30937462590770193,1/12/20 08:39,100
634,"ukb_b_8476,ieu_a_1187",ieu_a_1018,2,game-0.30937462590770193,1/12/20 08:38,24
633,"ukb_b_8476,ieu_a_1187",ukb_b_6519,2,game-0.30937462590770193,1/12/20 08:37,100
632,"ieu_a_1239,ieu_a_1187",ukb_b_6519,2,game-0.30937462590770193,1/12/20 08:35,100
631,"ukb_b_3957,ieu_a_1239",ieu_a_118,2,game-0.30937462590770193,1/12/20 08:32,32
630,ieu_a_1239,ieu_a_7,1,game-0.30937462590770193,1/12/20 08:30,100
629,ieu_a_1239,ukb_b_19953,1,game-0.30937462590770193,1/12/20 08:30,100
628,ieu_a_1239,ukb_b_3957,1,game-0.30937462590770193,1/12/20 08:26,0
627,ukb_b_3957,ukb_b_5779,1,game-0.30937462590770193,1/12/20 08:25,100
626,ukb_b_5779,ukb_b_4956,1,game-0.30937462590770193,1/12/20 08:23,100
625,ieu_a_1239,999,1,iv-0.06890196235886537,1/12/20 00:41,999
624,ukb_b_19953,ukb_b_3957,1,game-0.9585825142947985,1/12/20 00:23,0
623,ukb_b_8476,ukb_b_5237,1,game-0.9585825142947985,1/12/20 00:22,0
622,ukb_b_5238,ukb_b_5237,1,game-0.9585825142947985,1/12/20 00:21,0
621,ieu_a_1239,ukb_b_8476,1,game-0.9585825142947985,1/12/20 00:21,0
620,ukb_b_4710,ukb_b_8476,1,game-0.9585825142947985,1/12/20 00:20,0
619,ukb_b_19953,ukb_b_8476,1,game-0.9585825142947985,1/12/20 00:20,0
618,ieu_a_1239,ieu_a_24,1,game-0.9585825142947985,1/12/20 00:18,100
617,ieu_a_24,ukb_b_5076,1,game-0.9585825142947985,1/12/20 00:17,0
616,ukb_b_3957,ieu_a_7,1,game-0.9585825142947985,1/12/20 00:17,42
615,ieu_a_1239,ukb_b_5238,1,game-0.8779282890668574,30/11/20 23:23,100
614,ukb_b_4710,ukb_b_5237,1,game-0.8779282890668574,30/11/20 23:23,100
613,ieu_a_1239,ieu_a_7,1,game-0.8779282890668574,30/11/20 23:22,100
612,ukb_b_5779,ukb_b_3957,1,game-0.8779282890668574,30/11/20 23:21,0
611,ieu_a_1239,ukb_b_4710,1,game-0.8779282890668574,30/11/20 23:21,100
610,ukb_b_5238,ukb_b_5076,1,game-0.8779282890668574,30/11/20 23:20,0
609,ukb_b_4710,ukb_b_5237,1,game-0.8779282890668574,30/11/20 23:19,100
608,ukb_b_5779,ukb_b_19953,1,game-0.8779282890668574,30/11/20 23:19,19
607,ukb_b_8476,ieu_a_118,1,game-0.8779282890668574,30/11/20 23:18,100
606,ieu_a_1239,ukb_b_5237,1,game-0.8779282890668574,30/11/20 23:17,0
605,ukb_b_3957,ukb_b_6519,1,game-0.8779282890668574,30/11/20 23:17,0
604,ukb_b_6519,ukb_b_3957,1,game-0.8779282890668574,30/11/20 23:16,73
603,ukb_b_6519,ukb_b_5076,1,game-0.8779282890668574,30/11/20 23:16,100
602,ieu_a_1187,ukb_b_8476,1,game-0.8779282890668574,30/11/20 23:15,0
601,ukb_b_3957,ukb_b_5076,1,game-0.8779282890668574,30/11/20 23:15,100
600,ieu_a_1239,ukb_b_19953,1,game-0.8779282890668574,30/11/20 23:14,100
599,ieu_a_24,ukb_b_19953,1,game-0.8779282890668574,30/11/20 23:12,0
1065,ukb_b_3957,ieu_a_961,1,game-0.6052967413898229,4/12/20 16:53,19
1066,ukb_b_5076,999,47,iv-0.36066224011624204,4/12/20 16:53,999
1067,ukb_b_19953,999,48,iv-0.36066224011624204,4/12/20 16:53,999
1068,ukb_b_19953,999,49,iv-0.36066224011624204,4/12/20 16:53,999
1069,ukb_b_19953,999,50,iv-0.36066224011624204,4/12/20 16:53,999
1070,ukb_b_5238,999,51,iv-0.36066224011624204,4/12/20 16:53,999
1071,ukb_b_5238,999,52,iv-0.36066224011624204,4/12/20 16:53,999
1072,ukb_b_5238,999,53,iv-0.36066224011624204,4/12/20 16:53,999
1073,ukb_b_5238,999,54,iv-0.36066224011624204,4/12/20 16:53,999
1074,ukb_b_5238,999,55,iv-0.36066224011624204,4/12/20 16:53,999
1075,ukb_b_4710,999,56,iv-0.36066224011624204,4/12/20 16:53,999
1076,ukb_b_3957,ukb_b_6519,1,game-0.6052967413898229,4/12/20 16:54,0
1077,ukb_b_5238,ukb_b_4710,1,game-0.6052967413898229,4/12/20 16:54,100
1078,ieu_a_24,ukb_b_4710,1,game-0.6052967413898229,4/12/20 16:55,100
1079,ukb_b_8476,ieu_a_1239,1,game-0.6052967413898229,4/12/20 16:55,66
1080,ukb_b_5779,ieu_a_1018,1,game-0.6052967413898229,4/12/20 16:55,0
1081,ukb_b_8476,ieu_a_1239,1,game-0.6052967413898229,4/12/20 16:56,66
1082,ukb_b_6519,ieu_a_118,1,game-0.6052967413898229,4/12/20 16:56,75
1083,ukb_b_3957,ukb_b_4956,1,game-0.6052967413898229,4/12/20 16:57,100
1084,ukb_b_19953,ukb_b_4710,1,game-0.6052967413898229,4/12/20 16:57,100
1085,ukb_b_6519,ukb_b_8476,1,game-0.6052967413898229,4/12/20 16:58,100
1086,ukb_b_8476,ieu_a_1018,1,game-0.6052967413898229,4/12/20 16:58,36
1087,ukb_b_5238,ukb_b_4710,1,game-0.6052967413898229,4/12/20 16:58,100
1088,ieu_a_1187,ukb_b_6519,1,game-0.6052967413898229,4/12/20 16:59,100
1089,ukb_b_3957,ieu_a_7,1,game-0.6052967413898229,4/12/20 16:59,42
1090,ukb_b_19953,ieu_a_7,1,game-0.6052967413898229,4/12/20 16:59,15
1091,ukb_b_5238,ieu_a_1239,1,game-0.6052967413898229,4/12/20 17:00,0
1092,ukb_b_3957,ieu_a_1239,1,game-0.6052967413898229,4/12/20 17:00,100
1093,ieu_a_1187,ukb_b_6519,1,game-0.6052967413898229,4/12/20 17:00,100
1094,ieu_a_1239,ukb_b_4710,1,game-0.6052967413898229,4/12/20 17:00,100
1095,ieu_a_1239,ieu_a_118,1,game-0.6052967413898229,4/12/20 17:00,52
1096,ukb_b_8476,ieu_a_1018,1,game-0.6052967413898229,4/12/20 17:01,36
1097,ukb_b_4710,ukb_b_3957,1,game-0.6052967413898229,4/12/20 17:01,0
1098,ukb_b_8476,ukb_b_3957,1,game-0.6052967413898229,4/12/20 17:02,100
1099,ukb_b_5238,ukb_b_4710,1,game-0.6052967413898229,4/12/20 17:02,100
1100,ieu_a_1187,ukb_b_6519,1,game-0.6052967413898229,4/12/20 17:02,100
1101,ieu_a_1239,ukb_b_5238,1,game-0.6052967413898229,4/12/20 17:03,100
1102,ieu_a_1239,ukb_b_5238,1,game-0.6052967413898229,4/12/20 17:03,100
1103,ukb_b_19953,ukb_b_5237,1,game-0.6052967413898229,4/12/20 17:03,94
1104,ukb_b_5779,ukb_b_4956,1,game-0.6052967413898229,4/12/20 17:03,100
1105,ukb_b_6519,ukb_b_3957,1,game-0.6052967413898229,4/12/20 17:03,73
1106,ieu_a_1187,ukb_b_8476,1,game-0.6052967413898229,4/12/20 17:04,0
1107,ieu_a_1187,ukb_b_3957,1,game-0.6052967413898229,4/12/20 17:04,0
1108,ieu_a_1239,ukb_b_5076,1,game-0.6052967413898229,4/12/20 17:04,100
1109,ukb_b_5779,ukb_b_4956,1,game-0.6052967413898229,4/12/20 17:04,100
1110,ukb_b_19953,ukb_b_5779,1,game-0.6052967413898229,4/12/20 17:05,0
1111,ukb_b_5779,ukb_b_4956,1,game-0.6052967413898229,4/12/20 17:05,100
1112,ieu_a_1239,ukb_b_5238,1,game-0.6052967413898229,4/12/20 17:05,100
1113,ieu_a_1187,ukb_b_6519,1,game-0.6052967413898229,4/12/20 17:05,100
1114,ukb_b_4710,ukb_b_5237,1,game-0.6052967413898229,4/12/20 17:05,100
1115,ukb_b_5779,ieu_a_1239,1,game-0.6052967413898229,4/12/20 17:06,48
1116,ukb_b_3957,ukb_b_5779,1,game-0.6052967413898229,4/12/20 17:06,100
1117,ukb_b_6519,ukb_b_3957,1,game-0.6052967413898229,4/12/20 17:06,73
1118,ieu_a_1187,ukb_b_3957,1,game-0.6052967413898229,4/12/20 17:06,0
1119,ukb_b_19953,ieu_a_24,1,game-0.6052967413898229,4/12/20 17:07,69
1120,ieu_a_1239,ukb_b_8476,1,game-0.6052967413898229,4/12/20 17:07,0
1121,ieu_a_1239,ieu_a_24,1,game-0.6052967413898229,4/12/20 17:07,100
1122,ieu_a_1239,ieu_a_118,1,game-0.6052967413898229,4/12/20 17:07,52
1123,ukb_b_4956,999,1,iv-0.08934973032660132,4/12/20 17:20,999
1124,ieu_a_118,999,2,iv-0.08934973032660132,4/12/20 17:21,999
1125,ieu_a_1018,999,3,iv-0.08934973032660132,4/12/20 17:21,999
1126,ukb_b_19953,999,4,iv-0.08934973032660132,4/12/20 17:22,999
1127,ieu_a_1187,999,5,iv-0.08934973032660132,4/12/20 17:22,999
1128,ukb_b_4956,999,6,iv-0.08934973032660132,4/12/20 17:23,999
1129,ukb_b_4710,999,7,iv-0.08934973032660132,4/12/20 17:23,999
1130,ukb_b_4710,ukb_b_5779,1,game-0.1762603007888719,4/12/20 18:06,0
1131,ieu_a_24,ukb_b_19953,1,game-0.1762603007888719,4/12/20 18:08,0
1132,ukb_b_3957,ieu_a_1018,1,game-0.1762603007888719,4/12/20 18:08,54
1133,ukb_b_19953,ieu_a_7,1,game-0.1762603007888719,4/12/20 18:09,15
1134,ukb_b_8476,ieu_a_118,1,game-0.1762603007888719,4/12/20 18:09,100
1135,ieu_a_1239,ieu_a_961,1,game-0.1762603007888719,4/12/20 18:10,100
1136,ukb_b_3957,ukb_b_5779,1,game-0.1762603007888719,4/12/20 18:11,100
1137,ieu_a_1187,ukb_b_8476,1,game-0.1762603007888719,4/12/20 18:12,0
1138,ukb_b_6519,ukb_b_8476,1,game-0.1762603007888719,4/12/20 18:12,100
1139,ukb_b_8476,ukb_b_3957,1,game-0.1762603007888719,4/12/20 18:13,100
1140,ieu_a_1239,ieu_a_961,1,game-0.1762603007888719,4/12/20 18:13,100
1141,ieu_a_1187,ieu_a_1018,1,game-0.1762603007888719,4/12/20 18:13,0
1142,ukb_b_6519,ieu_a_1018,1,game-0.1762603007888719,4/12/20 18:14,100
1143,ukb_b_5779,ukb_b_5076,1,game-0.1762603007888719,4/12/20 18:14,0
1144,ukb_b_3957,ukb_b_5779,1,game-0.1762603007888719,4/12/20 18:15,100
1145,ukb_b_19953,ieu_a_24,1,game-0.1762603007888719,4/12/20 18:15,69
1146,ukb_b_6519,ieu_a_1018,1,game-0.1762603007888719,4/12/20 18:15,100
1147,ieu_a_1239,ukb_b_5076,1,game-0.1762603007888719,4/12/20 18:15,0
1148,ukb_b_6519,ukb_b_8476,1,game-0.1762603007888719,4/12/20 18:15,100
1149,ieu_a_1187,ieu_a_1018,1,game-0.1762603007888719,4/12/20 18:15,0
1150,ieu_a_1239,ukb_b_5779,1,game-0.1762603007888719,4/12/20 18:16,0
1151,ieu_a_1239,ukb_b_19953,1,game-0.1762603007888719,4/12/20 18:16,100
1152,ukb_b_5238,ieu_a_1239,1,game-0.1762603007888719,4/12/20 18:17,0
1153,ieu_a_1239,ukb_b_5076,1,game-0.1762603007888719,4/12/20 18:17,0
1154,ieu_a_1239,ieu_a_961,1,game-0.1762603007888719,4/12/20 18:17,100
1155,ieu_a_1187,ieu_a_1018,1,game-0.1762603007888719,4/12/20 18:17,0
1156,ieu_a_1187,ukb_b_8476,1,game-0.1762603007888719,4/12/20 18:17,0
1157,ukb_b_6519,ieu_a_1018,1,game-0.1762603007888719,4/12/20 18:17,100
1158,ieu_a_1187,ukb_b_6519,1,game-0.1762603007888719,4/12/20 18:18,100
1159,ieu_a_1239,ukb_b_5238,1,game-0.1762603007888719,4/12/20 18:18,100
1160,ieu_a_1239,ukb_b_5238,1,game-0.1762603007888719,4/12/20 18:18,100
1161,ukb_b_5779,ukb_b_4956,1,game-0.1762603007888719,4/12/20 18:18,100
1162,ukb_b_19953,ieu_a_24,1,game-0.1762603007888719,4/12/20 18:19,69
1163,ieu_a_1239,ukb_b_5076,1,game-0.1762603007888719,4/12/20 18:19,0
1164,ukb_b_8476,ukb_b_3957,1,game-0.1762603007888719,4/12/20 18:20,100
1165,ukb_b_8476,ukb_b_3957,1,game-0.1762603007888719,4/12/20 18:20,100
1166,ieu_a_1239,ukb_b_5237,1,game-0.1762603007888719,4/12/20 18:21,0
1167,ieu_a_1239,ukb_b_19953,1,game-0.1762603007888719,4/12/20 18:21,100
1168,ieu_a_1239,ukb_b_4956,1,game-0.1762603007888719,4/12/20 18:22,100
1169,ieu_a_1239,ukb_b_5238,1,game-0.1762603007888719,4/12/20 18:22,100
1170,ieu_a_1239,ukb_b_19953,1,game-0.1762603007888719,4/12/20 18:22,100
1171,ieu_a_1187,ukb_b_6519,1,game-0.1762603007888719,4/12/20 18:22,100
1172,ukb_b_19953,ieu_a_24,1,game-0.1762603007888719,4/12/20 18:23,69
1173,ukb_b_3957,ukb_b_4956,1,game-0.1762603007888719,4/12/20 18:24,100
1174,ieu_a_1239,ukb_b_8476,1,game-0.1762603007888719,4/12/20 18:24,0
1175,ieu_a_1239,ukb_b_8476,1,game-0.1762603007888719,4/12/20 18:25,0
1176,ukb_b_4710,ukb_b_5237,1,game-0.1762603007888719,4/12/20 18:25,100
1177,ieu_a_1239,ukb_b_19953,1,game-0.1762603007888719,4/12/20 18:25,100
1178,ukb_b_3957,ukb_b_5779,1,game-0.1762603007888719,4/12/20 18:25,100
1179,ukb_b_3957,ieu_a_1239,1,game-0.1762603007888719,4/12/20 18:25,100
1180,ieu_a_1239,ukb_b_19953,1,game-0.1762603007888719,4/12/20 18:26,100
1181,ukb_b_3957,ukb_b_5076,1,game-0.1762603007888719,4/12/20 18:26,0
1182,ieu_a_1239,ieu_a_7,1,game-0.1762603007888719,4/12/20 18:26,100
1183,ukb_b_6519,ieu_a_1018,1,game-0.1762603007888719,4/12/20 18:26,100
1184,ieu_a_7,999,1,iv-0.2760305729630552,4/12/20 18:48,999
1185,ieu_a_1239,999,2,iv-0.2760305729630552,4/12/20 18:48,999
1186,ukb_b_5237,999,3,iv-0.2760305729630552,4/12/20 18:49,999
1187,ukb_b_5237,999,4,iv-0.2760305729630552,4/12/20 18:49,999
1188,ukb_b_5237,999,5,iv-0.2760305729630552,4/12/20 18:49,999
1189,ukb_b_5779,999,6,iv-0.2760305729630552,4/12/20 18:49,999
1190,ukb_b_3957,999,7,iv-0.2760305729630552,4/12/20 18:50,999
1191,ieu_a_1187,999,8,iv-0.2760305729630552,4/12/20 18:50,999
1192,ieu_a_1187,999,9,iv-0.2760305729630552,4/12/20 18:50,999
1193,ieu_a_1187,999,10,iv-0.2760305729630552,4/12/20 18:50,999
1194,ieu_a_1187,999,11,iv-0.2760305729630552,4/12/20 18:50,999
1195,ieu_a_1187,999,12,iv-0.2760305729630552,4/12/20 18:50,999
1196,ieu_a_1187,999,13,iv-0.2760305729630552,4/12/20 18:50,999
1197,ieu_a_1187,999,14,iv-0.2760305729630552,4/12/20 18:50,999
1198,ieu_a_1187,999,15,iv-0.2760305729630552,4/12/20 18:50,999
1199,ukb_b_19953,999,16,iv-0.2760305729630552,4/12/20 18:52,999
1200,ieu_a_1239,999,17,iv-0.2760305729630552,4/12/20 18:53,999
1201,ukb_b_3957,999,18,iv-0.2760305729630552,4/12/20 18:53,999
1202,ukb_b_3957,999,19,iv-0.2760305729630552,4/12/20 19:00,999
1203,ukb_b_4956,999,20,iv-0.2760305729630552,4/12/20 19:00,999
1204,ukb_b_4956,999,21,iv-0.2760305729630552,4/12/20 19:00,999
1205,ieu_a_1239,999,1,iv-0.5469361547980347,4/12/20 19:00,999
1206,ieu_a_1018,999,2,iv-0.5469361547980347,4/12/20 19:01,999
1207,ukb_b_3957,999,3,iv-0.5469361547980347,4/12/20 19:01,999
1208,ukb_b_8476,999,4,iv-0.5469361547980347,4/12/20 19:01,999
1209,ukb_b_5237,999,22,iv-0.2760305729630552,4/12/20 19:01,999
1210,ukb_b_3957,999,5,iv-0.5469361547980347,4/12/20 19:01,999
1211,ukb_b_5238,999,23,iv-0.2760305729630552,4/12/20 19:01,999
1212,ieu_a_24,999,6,iv-0.5469361547980347,4/12/20 19:01,999
1213,ukb_b_5237,999,24,iv-0.2760305729630552,4/12/20 19:01,999
1214,ukb_b_5237,999,25,iv-0.2760305729630552,4/12/20 19:01,999
1215,ukb_b_5237,999,26,iv-0.2760305729630552,4/12/20 19:01,999
1216,ukb_b_5238,999,27,iv-0.2760305729630552,4/12/20 19:02,999
1217,ieu_a_24,999,7,iv-0.5469361547980347,4/12/20 19:02,999
1218,ieu_a_1239,999,8,iv-0.5469361547980347,4/12/20 19:02,999
1219,ieu_a_118,999,9,iv-0.5469361547980347,4/12/20 19:02,999
1220,ukb_b_5238,999,28,iv-0.2760305729630552,4/12/20 19:02,999
1221,ukb_b_5779,999,10,iv-0.5469361547980347,4/12/20 19:02,999
1222,ukb_b_5237,999,29,iv-0.2760305729630552,4/12/20 19:02,999
1223,ukb_b_5238,999,30,iv-0.2760305729630552,4/12/20 19:02,999
1224,ieu_a_1187,999,11,iv-0.5469361547980347,4/12/20 19:02,999
1225,ukb_b_6519,999,12,iv-0.5469361547980347,4/12/20 19:02,999
1226,ieu_a_1187,999,13,iv-0.5469361547980347,4/12/20 19:03,999
1227,ukb_b_5237,999,14,iv-0.5469361547980347,4/12/20 19:03,999
1228,ukb_b_5237,999,15,iv-0.5469361547980347,4/12/20 19:03,999
1229,ukb_b_8476,999,16,iv-0.5469361547980347,4/12/20 19:03,999
1230,ieu_a_1239,999,17,iv-0.5469361547980347,4/12/20 19:04,999
1231,ukb_b_19953,999,18,iv-0.5469361547980347,4/12/20 19:04,999
1232,ieu_a_7,999,19,iv-0.5469361547980347,4/12/20 19:04,999
1233,ukb_b_19953,999,31,iv-0.2760305729630552,4/12/20 19:04,999
1234,ieu_a_1187,999,20,iv-0.5469361547980347,4/12/20 19:04,999
1235,ukb_b_5237,999,21,iv-0.5469361547980347,4/12/20 19:04,999
1236,ukb_b_4710,999,22,iv-0.5469361547980347,4/12/20 19:04,999
1237,ukb_b_4710,999,23,iv-0.5469361547980347,4/12/20 19:04,999
